airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class,price
Jet Airways,2019-06-09,Delhi,Cochin,11:40:00,19:00:00,440,2.0,In-flight meal not included,Economy,15812
IndiGo,2019-06-06,Kolkata,Banglore,06:20:00,10:20:00,240,1.0,No Info,Economy,4226
Vistara,2019-05-21,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,Economy,4878
Jet Airways,2019-05-01,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,Economy,7229
Jet Airways,2019-05-21,Kolkata,Banglore,21:10:00,19:50:00,1360,1.0,In-flight meal not included,Economy,10844
IndiGo,2019-04-09,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,Economy,6270
Jet Airways,2019-05-06,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No Info,Economy,9358
Jet Airways,2019-03-24,Kolkata,Banglore,08:25:00,04:45:00,1220,1.0,No Info,Economy,13759
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,04:40:00,1375,1.0,No Info,Economy,13941
IndiGo,2019-04-27,Banglore,Delhi,10:30:00,13:20:00,170,0.0,No Info,Economy,4423
Multiple carriers,2019-03-03,Delhi,Cochin,15:25:00,01:35:00,610,1.0,No Info,Economy,15147
Air India,2019-06-12,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No Info,Economy,11542
SpiceJet,2019-03-24,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No check-in baggage included,Economy,4273
Multiple carriers,2019-03-21,Delhi,Cochin,19:00:00,01:35:00,395,1.0,No Info,Economy,6838
SpiceJet,2019-05-12,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No check-in baggage included,Economy,1965
Multiple carriers,2019-06-01,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,Economy,12192
SpiceJet,2019-05-03,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,Economy,3543
Vistara,2019-03-09,Delhi,Cochin,14:55:00,17:50:00,175,0.0,No Info,Economy,6741
Air India,2019-06-12,Kolkata,Banglore,09:10:00,13:15:00,245,1.0,No Info,Economy,8996
Air India,2019-03-06,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No Info,Economy,11858
Multiple carriers,2019-05-15,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No Info,Economy,7670
Multiple carriers,2019-05-15,Delhi,Cochin,04:55:00,12:35:00,460,1.0,No Info,Economy,9103
SpiceJet,2019-03-09,Banglore,New Delhi,10:20:00,18:15:00,475,1.0,No Info,Economy,7294
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,22:35:00,510,1.0,No Info,Economy,14781
IndiGo,2019-05-24,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
Jet Airways,2019-05-21,Delhi,Cochin,23:05:00,19:00:00,1195,2.0,No Info,Economy,15129
Air India,2019-03-09,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,Economy,10660
Multiple carriers,2019-05-18,Delhi,Cochin,04:55:00,19:15:00,860,1.0,No Info,Economy,7564
Multiple carriers,2019-06-03,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,Economy,7408
Air India,2019-05-18,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No Info,Economy,13432
Multiple carriers,2019-03-21,Delhi,Cochin,07:10:00,21:20:00,850,2.0,In-flight meal not included,Economy,5935
IndiGo,2019-03-21,Delhi,Cochin,06:40:00,12:00:00,320,1.0,No Info,Economy,5761
Vistara,2019-03-01,Banglore,New Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,21730
Jet Airways,2019-05-15,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,Economy,5198
IndiGo,2019-04-06,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Air India,2019-06-03,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,Economy,10975
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,Economy,7757
SpiceJet,2019-05-03,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,Economy,2227
Jet Airways,2019-06-09,Kolkata,Banglore,21:10:00,18:15:00,1265,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-06-24,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-03-24,Banglore,New Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,8033
Air India,2019-05-21,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No Info,Economy,7480
IndiGo,2019-03-21,Delhi,Cochin,04:55:00,12:00:00,425,1.0,No Info,Economy,6287
Jet Airways,2019-05-24,Kolkata,Banglore,16:30:00,18:15:00,1545,1.0,In-flight meal not included,Economy,10844
Vistara,2019-04-01,Kolkata,Banglore,17:00:00,20:20:00,1640,1.0,No Info,Economy,9135
IndiGo,2019-04-01,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
IndiGo,2019-06-01,Delhi,Cochin,16:00:00,21:00:00,300,1.0,No Info,Economy,6593
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,18:00:00,1295,1.0,In-flight meal not included,Economy,9314
Air India,2019-04-15,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,Economy,5228
Air India,2019-03-21,Delhi,Cochin,18:30:00,19:15:00,1485,2.0,No Info,Economy,10703
Air India,2019-05-06,Kolkata,Banglore,09:25:00,15:05:00,1780,2.0,No Info,Economy,11542
Air India,2019-06-03,Delhi,Cochin,16:40:00,19:15:00,1595,2.0,No Info,Economy,9968
SpiceJet,2019-05-03,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No Info,Economy,2017
IndiGo,2019-04-21,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,Economy,5224
Air India,2019-06-12,Kolkata,Banglore,12:00:00,07:55:00,1195,2.0,No Info,Economy,9416
IndiGo,2019-06-12,Delhi,Cochin,17:10:00,01:30:00,500,1.0,No Info,Economy,5883
Jet Airways,2019-06-12,Kolkata,Banglore,14:05:00,20:45:00,400,1.0,No Info,Economy,13626
Jet Airways,2019-05-27,Delhi,Cochin,11:30:00,19:00:00,450,1.0,In-flight meal not included,Economy,9732
Jet Airways,2019-05-21,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,Economy,12898
Air India,2019-05-21,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No Info,Economy,6117
Jet Airways,2019-06-27,Delhi,Cochin,05:30:00,12:35:00,425,2.0,No Info,Economy,14441
GoAir,2019-04-21,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No Info,Economy,4632
IndiGo,2019-06-06,Kolkata,Banglore,09:35:00,12:10:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-04-06,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,Economy,5177
Jet Airways,2019-03-18,Banglore,New Delhi,07:00:00,07:40:00,1480,1.0,No Info,Economy,11455
Multiple carriers,2019-05-15,Delhi,Cochin,11:40:00,19:15:00,455,1.0,No Info,Economy,9001
Air India,2019-06-09,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No Info,Economy,12436
Air India,2019-06-27,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No Info,Economy,8603
Jet Airways,2019-03-21,Delhi,Cochin,19:10:00,04:25:00,1995,2.0,No Info,Economy,10929
Jet Airways,2019-03-06,Banglore,New Delhi,08:00:00,19:10:00,670,1.0,No Info,Economy,16736
Jet Airways,2019-06-12,Delhi,Cochin,22:50:00,19:00:00,1210,1.0,No Info,Economy,14714
SpiceJet,2019-03-03,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No Info,Economy,5515
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,22:40:00,1580,1.0,No Info,Economy,8452
Air India,2019-06-09,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No Info,Economy,10493
Multiple carriers,2019-06-06,Delhi,Cochin,14:00:00,21:00:00,420,1.0,No Info,Economy,13587
IndiGo,2019-03-09,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,6297
Jet Airways,2019-03-27,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,Economy,6540
Multiple carriers,2019-05-21,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No Info,Economy,8266
Jet Airways,2019-05-09,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,No Info,Economy,15554
IndiGo,2019-06-01,Delhi,Cochin,10:35:00,01:30:00,895,1.0,No Info,Economy,6206
Jet Airways,2019-04-06,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,Economy,7229
Air Asia,2019-06-24,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,Economy,6152
Vistara,2019-06-12,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,Economy,4878
Air India,2019-06-06,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,Economy,12760
Jet Airways,2019-05-27,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,In-flight meal not included,Economy,12872
SpiceJet,2019-06-03,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-06-09,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,Economy,8586
Jet Airways,2019-03-09,Delhi,Cochin,19:45:00,04:25:00,520,1.0,No Info,Economy,15554
SpiceJet,2019-05-01,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,4423
Air Asia,2019-06-18,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,Economy,3807
Jet Airways,2019-06-24,Delhi,Cochin,13:00:00,04:25:00,925,1.0,In-flight meal not included,Economy,10262
Multiple carriers,2019-05-21,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No Info,Economy,9794
IndiGo,2019-03-06,Delhi,Cochin,17:30:00,01:35:00,485,1.0,No Info,Economy,14871
Multiple carriers,2019-06-09,Delhi,Cochin,11:40:00,21:00:00,560,1.0,No Info,Economy,7005
IndiGo,2019-05-09,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No Info,Economy,5054
IndiGo,2019-06-21,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-03-06,Banglore,New Delhi,20:35:00,08:15:00,700,1.0,No Info,Economy,16736
Jet Airways,2019-06-12,Delhi,Cochin,20:00:00,19:00:00,1380,2.0,No Info,Economy,14300
Jet Airways,2019-04-18,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,Economy,7229
Jet Airways,2019-03-03,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,No Info,Economy,17024
SpiceJet,2019-03-21,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,3847
Jet Airways,2019-03-15,Banglore,New Delhi,05:50:00,12:20:00,390,1.0,In-flight meal not included,Economy,5853
Air India,2019-03-01,Banglore,New Delhi,08:50:00,10:35:00,1545,2.0,No Info,Economy,31783
Air India,2019-05-06,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,Economy,4145
Air India,2019-04-09,Delhi,Cochin,20:30:00,08:15:00,705,1.0,No Info,Economy,5683
Jet Airways,2019-03-01,Banglore,New Delhi,07:00:00,12:25:00,325,1.0,No Info,Economy,26890
IndiGo,2019-03-12,Mumbai,Hyderabad,06:20:00,07:45:00,85,0.0,No Info,Economy,4049
Multiple carriers,2019-05-21,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,Economy,7888
Air India,2019-03-24,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No Info,Economy,10493
IndiGo,2019-03-03,Delhi,Cochin,05:35:00,10:10:00,275,1.0,No Info,Economy,13753
Jet Airways,2019-06-09,Delhi,Cochin,09:40:00,19:00:00,560,2.0,No Info,Economy,13014
SpiceJet,2019-04-21,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No Info,Economy,4174
IndiGo,2019-04-15,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No Info,Economy,4174
Jet Airways,2019-04-24,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,Economy,6144
Jet Airways,2019-05-12,Kolkata,Banglore,20:25:00,18:00:00,1295,1.0,No Info,Economy,14151
Multiple carriers,2019-03-03,Delhi,Cochin,10:00:00,01:35:00,935,1.0,No Info,Economy,16863
Jet Airways,2019-06-09,Delhi,Cochin,06:45:00,12:35:00,1790,2.0,No Info,Economy,13376
IndiGo,2019-06-09,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,Economy,5644
Air India,2019-03-06,Banglore,New Delhi,08:15:00,22:55:00,880,2.0,No Info,Economy,13942
GoAir,2019-06-09,Kolkata,Banglore,16:40:00,00:15:00,455,1.0,No Info,Economy,9495
IndiGo,2019-05-27,Delhi,Cochin,07:15:00,12:30:00,315,1.0,No Info,Economy,5636
Multiple carriers,2019-06-06,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,13587
Multiple carriers,2019-03-03,Delhi,Cochin,09:45:00,22:20:00,755,1.0,No Info,Economy,13838
IndiGo,2019-04-06,Banglore,Delhi,10:30:00,13:20:00,170,0.0,No Info,Economy,4423
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,19:10:00,1365,1.0,No Info,Economy,13067
Multiple carriers,2019-03-21,Delhi,Cochin,11:30:00,01:35:00,845,1.0,No Info,Economy,13542
Air Asia,2019-05-18,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No Info,Economy,7353
Multiple carriers,2019-03-27,Delhi,Cochin,10:20:00,18:50:00,510,1.0,No Info,Economy,11421
IndiGo,2019-05-09,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No Info,Economy,4823
Air India,2019-05-18,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,Economy,4880
IndiGo,2019-05-15,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,3850
Jet Airways,2019-06-15,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,Economy,7202
SpiceJet,2019-05-21,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,Economy,1965
Jet Airways,2019-06-01,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,Economy,5678
Multiple carriers,2019-05-27,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No Info,Economy,11264
Jet Airways,2019-03-21,Delhi,Cochin,05:25:00,18:50:00,2245,2.0,No Info,Economy,12814
Jet Airways,2019-06-06,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,Economy,10262
Air India,2019-04-09,Kolkata,Banglore,14:35:00,14:35:00,1440,1.0,No Info,Economy,5006
Jet Airways,2019-06-12,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,Economy,5769
IndiGo,2019-03-09,Kolkata,Banglore,17:15:00,19:55:00,160,0.0,No Info,Economy,4778
Air India,2019-03-15,Banglore,New Delhi,06:55:00,10:50:00,1675,1.0,No Info,Economy,7932
Air India,2019-06-03,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,Economy,6961
Air India,2019-04-03,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No Info,Economy,5176
Multiple carriers,2019-03-03,Delhi,Cochin,13:05:00,21:20:00,495,2.0,No Info,Economy,11966
Multiple carriers,2019-03-27,Delhi,Cochin,11:30:00,19:15:00,465,1.0,No Info,Economy,6732
IndiGo,2019-05-06,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,Economy,3597
Jet Airways,2019-06-06,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,In-flight meal not included,Economy,10539
Air India,2019-05-24,Kolkata,Banglore,09:25:00,11:10:00,1545,1.0,No Info,Economy,8891
Jet Airways,2019-06-06,Kolkata,Banglore,20:00:00,22:35:00,1595,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-03-24,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,In-flight meal not included,Economy,2228
IndiGo,2019-06-21,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
IndiGo,2019-04-03,Delhi,Cochin,14:20:00,17:35:00,195,0.0,No Info,Economy,4729
Jet Airways,2019-06-01,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,Economy,7202
Air India,2019-05-09,Delhi,Cochin,17:15:00,07:40:00,865,2.0,No Info,Economy,13039
IndiGo,2019-06-15,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No Info,Economy,4823
IndiGo,2019-05-01,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,Economy,3175
Jet Airways,2019-05-24,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,No Info,Economy,14178
Jet Airways,2019-03-15,Banglore,New Delhi,18:55:00,00:45:00,350,1.0,No Info,Economy,21934
SpiceJet,2019-06-03,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,Economy,2017
Multiple carriers,2019-05-15,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No Info,Economy,9794
Jet Airways,2019-03-24,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,Economy,2470
IndiGo,2019-03-06,Delhi,Cochin,06:40:00,12:00:00,320,1.0,No Info,Economy,5647
Multiple carriers,2019-05-15,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No Info,Economy,13727
Vistara,2019-05-09,Kolkata,Banglore,17:00:00,09:05:00,965,1.0,No Info,Economy,9187
SpiceJet,2019-06-18,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,Economy,3841
IndiGo,2019-03-03,Banglore,New Delhi,22:20:00,01:10:00,170,0.0,No Info,Economy,7648
Jet Airways,2019-05-15,Kolkata,Banglore,21:10:00,20:45:00,1415,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-06-12,Delhi,Cochin,21:50:00,04:25:00,395,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-06-06,Delhi,Cochin,15:45:00,22:05:00,380,1.0,No Info,Economy,5583
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,In-flight meal not included,Economy,8586
Jet Airways,2019-03-09,Banglore,New Delhi,05:45:00,11:25:00,340,1.0,In-flight meal not included,Economy,11087
Air Asia,2019-03-09,Banglore,New Delhi,23:25:00,02:10:00,165,0.0,No Info,Economy,4482
Jet Airways,2019-04-21,Banglore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,Economy,4544
Jet Airways,2019-05-01,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,Economy,16704
Multiple carriers,2019-06-03,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,13587
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,No Info,Economy,14781
IndiGo,2019-04-06,Kolkata,Banglore,19:20:00,23:45:00,265,1.0,No Info,Economy,3480
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,09:00:00,1135,1.0,No Info,Economy,17261
IndiGo,2019-05-18,Kolkata,Banglore,15:30:00,18:05:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-06-12,Delhi,Cochin,07:05:00,19:00:00,715,1.0,In-flight meal not included,Economy,15190
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,10:05:00,1055,1.0,No Info,Economy,13044
Vistara,2019-04-01,Kolkata,Banglore,07:10:00,18:50:00,700,1.0,No Info,Economy,7927
IndiGo,2019-06-18,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,Economy,4049
Jet Airways,2019-06-06,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,No Info,Economy,14714
SpiceJet,2019-06-12,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,4423
Vistara,2019-06-12,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No Info,Economy,7927
Multiple carriers,2019-06-09,Delhi,Cochin,03:50:00,19:00:00,910,1.0,No Info,Economy,12192
Jet Airways,2019-06-12,Delhi,Cochin,14:35:00,04:25:00,830,2.0,In-flight meal not included,Economy,10919
IndiGo,2019-05-01,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,Economy,4392
Jet Airways,2019-06-01,Delhi,Cochin,22:50:00,04:25:00,335,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-06-06,Delhi,Cochin,11:30:00,19:00:00,450,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-06-09,Delhi,Cochin,14:20:00,17:35:00,195,0.0,No Info,Economy,5601
Vistara,2019-05-03,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,Economy,5613
IndiGo,2019-03-27,Delhi,Cochin,04:55:00,16:10:00,675,1.0,No Info,Economy,6171
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,No Info,Economy,14151
IndiGo,2019-06-27,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,3850
Air India,2019-03-06,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No Info,Economy,12677
Jet Airways,2019-06-09,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,Economy,7229
Jet Airways,2019-03-03,Delhi,Cochin,08:00:00,18:50:00,650,1.0,No Info,Economy,17024
Air Asia,2019-06-03,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No Info,Economy,4282
Air India,2019-03-01,Banglore,New Delhi,08:50:00,23:25:00,875,2.0,1 Short layover,Economy,26743
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No Info,Economy,14781
SpiceJet,2019-05-27,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No check-in baggage included,Economy,3257
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,No Info,Economy,13941
Jet Airways,2019-05-12,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,No Info,Economy,14388
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,19:50:00,1495,1.0,In-flight meal not included,Economy,7064
Jet Airways,2019-06-03,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,In-flight meal not included,Economy,11507
Jet Airways,2019-06-03,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,Economy,8040
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,16:20:00,1235,1.0,In-flight meal not included,Economy,10031
Jet Airways,2019-05-21,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,No Info,Economy,16079
Jet Airways,2019-03-18,Banglore,New Delhi,07:00:00,13:15:00,375,1.0,No Info,Economy,12284
Jet Airways,2019-05-21,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No Info,Economy,14388
Jet Airways,2019-05-18,Delhi,Cochin,09:00:00,19:00:00,600,1.0,In-flight meal not included,Economy,12373
IndiGo,2019-06-15,Delhi,Cochin,10:35:00,01:30:00,895,1.0,No Info,Economy,5883
SpiceJet,2019-05-21,Delhi,Cochin,15:45:00,22:05:00,380,1.0,No Info,Economy,7317
IndiGo,2019-05-27,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No Info,Economy,6206
IndiGo,2019-04-09,Delhi,Cochin,09:15:00,01:30:00,975,1.0,No Info,Economy,6573
IndiGo,2019-05-18,Delhi,Cochin,05:10:00,10:05:00,295,1.0,No Info,Economy,7580
Jet Airways,2019-05-27,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,In-flight meal not included,Economy,12898
Jet Airways,2019-06-09,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-06-06,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,Economy,14714
Air Asia,2019-06-03,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,4483
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,In-flight meal not included,Economy,8586
Air India,2019-03-12,Banglore,New Delhi,06:50:00,11:20:00,1710,2.0,No Info,Economy,12734
SpiceJet,2019-05-18,Kolkata,Banglore,11:15:00,18:30:00,435,1.0,No Info,Economy,10944
IndiGo,2019-05-06,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,3850
IndiGo,2019-05-09,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4804
SpiceJet,2019-03-21,Banglore,New Delhi,10:20:00,18:15:00,475,1.0,No Info,Economy,7139
Jet Airways,2019-05-06,Kolkata,Banglore,16:30:00,09:20:00,1010,1.0,In-flight meal not included,Economy,9663
Vistara,2019-05-24,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,Economy,9345
Air India,2019-06-12,Delhi,Cochin,10:55:00,19:15:00,500,2.0,No Info,Economy,11753
IndiGo,2019-06-27,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4804
Vistara,2019-06-06,Kolkata,Banglore,20:20:00,09:05:00,765,1.0,No Info,Economy,8452
Air India,2019-06-01,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No Info,Economy,10454
IndiGo,2019-04-27,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No Info,Economy,4823
IndiGo,2019-03-03,Kolkata,Banglore,10:10:00,12:55:00,165,0.0,No Info,Economy,6565
Multiple carriers,2019-03-21,Delhi,Cochin,04:45:00,12:35:00,470,1.0,No Info,Economy,9838
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,14:25:00,1730,1.0,No Info,Economy,13067
Air India,2019-06-09,Kolkata,Banglore,09:25:00,05:35:00,1210,2.0,No Info,Economy,11432
Multiple carriers,2019-03-09,Delhi,Cochin,15:05:00,01:35:00,630,2.0,No Info,Economy,34608
Jet Airways,2019-06-06,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No Info,Economy,13376
IndiGo,2019-06-21,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No Info,Economy,4804
IndiGo,2019-04-24,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,Economy,3943
SpiceJet,2019-06-06,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-06-24,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,12:00:00,975,1.0,No Info,Economy,14231
Air India,2019-06-01,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,Economy,4667
Multiple carriers,2019-06-01,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No Info,Economy,13587
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,No Info,Economy,13067
